0,dividend
1969-03-13,3.141
1969-03-12,3.12
1969-03-11,3.111
1969-03-10,3.122
1969-03-07,3.132
1969-03-06,3.131
1969-03-05,3.099
1969-03-04,3.111
1969-03-03,3.141
1969-02-28,3.149
1969-02-27,3.138
1969-02-26,3.128
1969-02-25,3.143
1969-02-24,3.124
1969-02-20,3.086
1969-02-19,3.06
1969-02-18,3.037
1969-02-17,3.007
1969-02-14,2.973
1969-02-13,2.97
1969-02-12,3.001
1969-02-11,2.972
1969-02-07,2.975
1969-02-06,2.975
1969-02-05,2.984
1969-02-04,2.993
1969-02-03,2.993
1969-01-31,2.99
1969-01-30,2.994
1969-01-29,2.995
1969-01-28,2.998
1969-01-27,2.998
1969-01-24,2.999
1969-01-23,2.997
1969-01-22,3.01
1969-01-21,3.021
1969-01-20,3.019
1969-01-17,3.009
1969-01-16,3.005
1969-01-15,3.021
1969-01-14,3.036
1969-01-13,3.058
1969-01-10,3.042
1969-01-09,3.033
1969-01-08,3.046
1969-01-07,3.033
1969-01-06,2.996
1969-01-03,2.952
1969-01-02,2.954
1968-12-31,2.956
1968-12-30,2.948
1968-12-27,2.922
1968-12-26,2.91
1968-12-24,2.913
1968-12-23,2.908
1968-12-20,2.878
1968-12-19,2.861
1968-12-17,2.869
1968-12-16,2.857
1968-12-13,2.844
1968-12-12,2.851
1968-12-10,2.849
1968-12-09,2.842
1968-12-06,2.835
1968-12-05,2.842
1968-12-03,2.833
1968-12-02,2.83
1968-11-29,2.805
1968-11-27,2.821
1968-11-26,2.834
1968-11-25,2.855
1968-11-22,2.86
1968-11-21,2.869
1968-11-19,2.864
1968-11-18,2.87
1968-11-15,2.874
1968-11-14,2.89
1968-11-13,2.892
1968-11-12,2.906
1968-11-08,2.924
1968-11-07,2.937
1968-11-06,2.944
1968-11-04,2.949
1968-11-01,2.95
1968-10-31,2.94
1968-10-29,2.933
1968-10-28,2.916
1968-10-25,2.908
1968-10-24,2.918
1968-10-22,2.898
1968-10-21,2.886
1968-10-18,2.891
1968-10-17,2.913
1968-10-15,2.927
1968-10-14,2.933
1968-10-11,2.937
1968-10-10,2.933
1968-10-08,2.921
1968-10-07,2.922
1968-10-04,2.922
1968-10-03,2.932
1968-10-01,2.946
1968-09-30,2.951
1968-09-27,2.952
1968-09-26,2.95
1968-09-24,2.944
1968-09-23,2.954
1968-09-20,2.971
1968-09-19,2.973
1968-09-17,2.975
1968-09-16,2.983
1968-09-13,2.994
1968-09-12,3.004
1968-09-10,2.998
1968-09-09,2.983
1968-09-06,2.984
1968-09-05,2.998
1968-09-04,3.019
1968-09-03,3.041
1968-08-30,3.035
1968-08-29,3.038
1968-08-27,3.036
1968-08-26,3.032
1968-08-23,3.04
1968-08-22,3.04
1968-08-20,3.032
1968-08-19,3.03
1968-08-16,3.04
1968-08-15,3.059
1968-08-13,3.045
1968-08-12,3.061
1968-08-09,3.092
1968-08-08,3.092
1968-08-06,3.085
1968-08-05,3.098
1968-08-02,3.105
1968-08-01,3.084
1968-07-30,3.059
1968-07-29,3.062
1968-07-26,3.04
1968-07-25,3.053
1968-07-23,3.014
1968-07-22,3.01
1968-07-19,2.976
1968-07-18,2.948
1968-07-16,2.94
1968-07-15,2.924
1968-07-12,2.922
1968-07-11,2.92
1968-07-09,2.925
1968-07-08,2.933
1968-07-03,2.963
1968-07-02,2.998
1968-07-01,3.008
1968-06-28,2.993
1968-06-27,2.981
1968-06-25,2.978
1968-06-24,2.968
1968-06-21,2.96
1968-06-20,2.965
1968-06-18,2.98
1968-06-17,2.976
1968-06-14,2.947
1968-06-13,2.943
1968-06-11,2.931
1968-06-10,2.939
1968-06-07,2.943
1968-06-06,2.961
1968-06-05,2.983
1968-06-04,2.969
1968-06-03,2.98
1968-05-31,3.02
1968-05-29,3.023
1968-05-28,3.032
1968-05-27,3.052
1968-05-24,3.047
1968-05-23,3.052
1968-05-22,3.046
1968-05-21,3.054
1968-05-20,3.069
1968-05-17,3.055
1968-05-16,3.033
1968-05-15,3.018
1968-05-14,3.017
1968-05-13,3.015
1968-05-10,3.005
1968-05-09,3.008
1968-05-08,2.993
1968-05-07,2.993
1968-05-06,3.01
1968-05-03,3.0
1968-05-02,3.002
1968-05-01,3.021
1968-04-30,3.033
1968-04-29,3.027
1968-04-26,3.035
1968-04-25,3.044
1968-04-24,3.053
1968-04-23,3.058
1968-04-22,3.095
1968-04-19,3.078
1968-04-18,3.039
1968-04-17,3.047
1968-04-16,3.053
1968-04-15,3.054
1968-04-11,3.056
1968-04-10,3.084
1968-04-08,3.107
1968-04-05,3.162
1968-04-04,3.144
1968-04-03,3.156
1968-04-02,3.184
1968-04-01,3.19
1968-03-29,3.259
1968-03-28,3.282
1968-03-27,3.279
1968-03-26,3.306
1968-03-25,3.328
1968-03-22,3.325
1968-03-21,3.328
1968-03-20,3.304
1968-03-19,3.304
1968-03-18,3.282
1968-03-15,3.3
1968-03-14,3.329
1968-03-13,3.266
1968-03-12,3.258
1968-03-11,3.262
1968-03-08,3.302
1968-03-07,3.3
1968-03-06,3.294
1968-03-05,3.352
1968-03-04,3.344
1968-03-01,3.299
1968-02-29,3.29
1968-02-28,3.253
1968-02-27,3.236
1968-02-26,3.249
1968-02-23,3.224
1968-02-21,3.211
1968-02-20,3.226
1968-02-19,3.244
1968-02-16,3.257
1968-02-15,3.245
1968-02-14,3.25
1968-02-13,3.29
1968-02-09,3.261
1968-02-08,3.223
1968-02-07,3.183
1968-02-06,3.188
1968-02-05,3.189
1968-02-02,3.175
1968-02-01,3.166
1968-01-31,3.176
1968-01-30,3.144
1968-01-29,3.128
1968-01-26,3.125
1968-01-25,3.13
1968-01-24,3.134
1968-01-23,3.118
1968-01-22,3.105
1968-01-19,3.066
1968-01-18,3.056
1968-01-17,3.053
1968-01-16,3.047
1968-01-15,3.028
1968-01-12,3.019
1968-01-11,3.022
1968-01-10,3.025
1968-01-09,3.026
1968-01-08,3.022
1968-01-05,3.044
1968-01-04,3.062
1968-01-03,3.052
1968-01-02,3.038
1967-12-29,3.027
1967-12-28,3.045
1967-12-27,3.045
1967-12-26,3.065
1967-12-22,3.067
1967-12-21,3.061
1967-12-20,3.069
1967-12-19,3.086
1967-12-18,3.081
1967-12-15,3.073
1967-12-14,3.059
1967-12-13,3.063
1967-12-12,3.073
1967-12-11,3.07
1967-12-08,3.06
1967-12-07,3.057
1967-12-06,3.053
1967-12-05,3.066
1967-12-04,3.07
1967-12-01,3.09
1967-11-30,3.106
1967-11-29,3.091
1967-11-28,3.091
1967-11-27,3.101
1967-11-24,3.11
1967-11-22,3.118
1967-11-21,3.136
1967-11-20,3.186
1967-11-17,3.146
1967-11-16,3.153
1967-11-15,3.182
1967-11-14,3.195
1967-11-13,3.175
1967-11-10,3.167
1967-11-09,3.188
1967-11-08,3.204
1967-11-06,3.192
1967-11-03,3.182
1967-11-02,3.162
1967-11-01,3.15
1967-10-31,3.11
1967-10-30,3.08
1967-10-27,3.075
1967-10-26,3.076
1967-10-25,3.089
1967-10-24,3.093
1967-10-23,3.075
1967-10-20,3.061
1967-10-19,3.06
1967-10-18,3.066
1967-10-17,3.074
1967-10-16,3.066
1967-10-13,3.042
1967-10-12,3.05
1967-10-11,3.03
1967-10-10,3.015
1967-10-09,2.995
1967-10-06,3.002
1967-10-05,3.021
1967-10-04,3.028
1967-10-03,3.021
1967-10-02,3.032
1967-09-29,3.009
1967-09-28,3.007
1967-09-27,3.007
1967-09-26,3.007
1967-09-25,2.982
1967-09-22,3.0
1967-09-21,3.008
1967-09-20,3.027
1967-09-19,3.026
1967-09-18,3.015
1967-09-15,3.023
1967-09-14,3.025
1967-09-13,3.032
1967-09-12,3.063
1967-09-11,3.078
1967-09-08,3.084
1967-09-07,3.085
1967-09-06,3.083
1967-09-05,3.089
1967-09-01,3.106
1967-08-31,3.108
1967-08-30,3.127
1967-08-29,3.133
1967-08-28,3.141
1967-08-25,3.139
1967-08-24,3.126
1967-08-23,3.109
1967-08-22,3.104
1967-08-21,3.088
1967-08-18,3.07
1967-08-17,3.075
1967-08-16,3.078
1967-08-15,3.071
1967-08-14,3.075
1967-08-11,3.058
1967-08-10,3.046
1967-08-09,3.038
1967-08-08,3.041
1967-08-07,3.045
1967-08-04,3.037
1967-08-03,3.042
1967-08-02,3.038
1967-08-01,3.051
1967-07-31,3.071
1967-07-28,3.069
1967-07-27,3.074
1967-07-26,3.083
1967-07-25,3.094
1967-07-24,3.094
1967-07-21,3.084
1967-07-20,3.09
1967-07-19,3.097
1967-07-18,3.102
1967-07-17,3.127
1967-07-14,3.127
1967-07-13,3.138
1967-07-12,3.139
1967-07-11,3.136
1967-07-10,3.15
1967-07-07,3.163
1967-07-06,3.176
1967-07-05,3.174
1967-07-03,3.19
1967-06-30,3.199
1967-06-29,3.192
1967-06-28,3.176
1967-06-27,3.176
1967-06-26,3.165
1967-06-23,3.152
1967-06-22,3.153
1967-06-21,3.145
1967-06-20,3.136
1967-06-19,3.135
1967-06-16,3.134
1967-06-15,3.135
1967-06-14,3.139
1967-06-13,3.131
1967-06-12,3.151
1967-06-09,3.167
1967-06-08,3.173
1967-06-07,3.19
1967-06-06,3.214
1967-06-05,3.279
1967-06-02,3.23
1967-06-01,3.214
1967-05-31,3.256
1967-05-29,3.205
1967-05-26,3.188
1967-05-25,3.18
1967-05-24,3.216
1967-05-23,3.179
1967-05-22,3.164
1967-05-19,3.15
1967-05-18,3.134
1967-05-17,3.126
1967-05-16,3.114
1967-05-15,3.128
1967-05-12,3.102
1967-05-11,3.093
1967-05-10,3.107
1967-05-09,3.098
1967-05-08,3.066
1967-05-05,3.071
1967-05-04,3.075
1967-05-03,3.088
1967-05-02,3.096
1967-05-01,3.09
1967-04-28,3.085
1967-04-27,3.091
1967-04-26,3.118
1967-04-25,3.115
1967-04-24,3.131
1967-04-21,3.142
1967-04-20,3.148
1967-04-19,3.154
1967-04-18,3.157
1967-04-17,3.184
1967-04-14,3.207
1967-04-13,3.242
1967-04-12,3.267
1967-04-11,3.263
1967-04-10,3.286
1967-04-07,3.245
1967-04-06,3.224
1967-04-05,3.23
1967-04-04,3.25
1967-04-03,3.25
1967-03-31,3.215
1967-03-30,3.186
1967-03-29,3.185
1967-03-28,3.179
1967-03-27,3.18
1967-03-23,3.178
1967-03-22,3.202
1967-03-21,3.211
1967-03-20,3.204
1967-03-17,3.202
1967-03-16,3.208
1967-03-15,3.24
1967-03-14,3.271
1967-03-13,3.268
1967-03-10,3.251
1967-03-09,3.264
1967-03-08,3.274
1967-03-07,3.278
1967-03-06,3.28
1967-03-03,3.273
1967-03-02,3.278
1967-03-01,3.296
1967-02-28,3.33
1967-02-27,3.331
1967-02-24,3.295
1967-02-23,3.293
1967-02-21,3.297
1967-02-20,3.295
1967-02-17,3.277
1967-02-16,3.278
1967-02-15,3.263
1967-02-14,3.266
1967-02-13,3.288
1967-02-10,3.292
1967-02-09,3.297
1967-02-08,3.283
1967-02-07,3.312
1967-02-06,3.304
1967-02-03,3.297
1967-02-02,3.321
1967-02-01,3.332
1967-01-31,3.325
1967-01-30,3.312
1967-01-27,3.331
1967-01-26,3.345
1967-01-25,3.343
1967-01-24,3.318
1967-01-23,3.322
1967-01-20,3.334
1967-01-19,3.344
1967-01-18,3.345
1967-01-17,3.367
1967-01-16,3.404
1967-01-13,3.395
1967-01-12,3.42
1967-01-11,3.438
1967-01-10,3.466
1967-01-09,3.466
1967-01-06,3.492
1967-01-05,3.517
1967-01-04,3.563
1967-01-03,3.571
1966-12-30,3.585
1966-12-29,3.583
1966-12-28,3.573
1966-12-27,3.556
1966-12-23,3.535
1966-12-22,3.526
1966-12-21,3.539
1966-12-20,3.557
1966-12-19,3.544
1966-12-16,3.53
1966-12-15,3.528
1966-12-14,3.485
1966-12-13,3.481
1966-12-12,3.47
1966-12-09,3.506
1966-12-08,3.51
1966-12-07,3.524
1966-12-06,3.563
1966-12-05,3.589
1966-12-02,3.594
1966-12-01,3.596
1966-11-30,3.58
1966-11-29,3.581
1966-11-28,3.568
1966-11-25,3.562
1966-11-23,3.591
1966-11-22,3.615
1966-11-21,3.596
1966-11-18,3.544
1966-11-17,3.521
1966-11-16,3.496
1966-11-15,3.526
1966-11-14,3.539
1966-11-11,3.515
1966-11-10,3.517
1966-11-09,3.539
1966-11-07,3.567
1966-11-04,3.564
1966-11-03,3.575
1966-11-02,3.561
1966-11-01,3.564
1966-10-31,3.591
1966-10-28,3.602
1966-10-27,3.602
1966-10-26,3.632
1966-10-25,3.663
1966-10-24,3.685
1966-10-21,3.696
1966-10-20,3.713
1966-10-19,3.703
1966-10-18,3.673
1966-10-17,3.73
1966-10-14,3.773
1966-10-13,3.759
1966-10-12,3.751
1966-10-11,3.858
1966-10-10,3.878
1966-10-07,3.948
1966-10-06,3.903
1966-10-05,3.869
1966-10-04,3.848
1966-10-03,3.858
1966-09-30,3.775
1966-09-29,3.761
1966-09-28,3.722
1966-09-27,3.675
1966-09-26,3.686
1966-09-23,3.695
1966-09-22,3.682
1966-09-21,3.693
1966-09-20,3.631
1966-09-19,3.606
1966-09-16,3.588
1966-09-15,3.584
1966-09-14,3.627
1966-09-13,3.664
1966-09-12,3.684
1966-09-09,3.762
1966-09-08,3.774
1966-09-07,3.759
1966-09-06,3.729
1966-09-02,3.707
1966-09-01,3.694
1966-08-31,3.722
1966-08-30,3.757
1966-08-29,3.824
1966-08-26,3.73
1966-08-25,3.651
1966-08-24,3.604
1966-08-23,3.649
1966-08-22,3.643
1966-08-19,3.58
1966-08-18,3.555
1966-08-17,3.511
1966-08-16,3.491
1966-08-15,3.445
1966-08-12,3.427
1966-08-11,3.433
1966-08-10,3.429
1966-08-09,3.414
1966-08-08,3.403
1966-08-05,3.393
1966-08-04,3.396
1966-08-03,3.428
1966-08-02,3.462
1966-08-01,3.463
1966-07-29,3.385
1966-07-28,3.378
1966-07-27,3.365
1966-07-26,3.381
1966-07-25,3.376
1966-07-22,3.313
1966-07-21,3.309
1966-07-20,3.31
1966-07-19,3.278
1966-07-18,3.253
1966-07-15,3.25
1966-07-14,3.26
1966-07-13,3.279
1966-07-12,3.257
1966-07-11,3.236
1966-07-08,3.23
1966-07-07,3.239
1966-07-06,3.251
1966-07-05,3.298
1966-07-01,3.306
1966-06-30,3.34
1966-06-29,3.311
1966-06-28,3.28
1966-06-27,3.264
1966-06-24,3.246
1966-06-23,3.249
1966-06-22,3.235
1966-06-21,3.241
1966-06-20,3.249
1966-06-17,3.248
1966-06-16,3.25
1966-06-15,3.24
1966-06-14,3.227
1966-06-13,3.236
1966-06-10,3.251
1966-06-09,3.287
1966-06-08,3.309
1966-06-07,3.313
1966-06-06,3.29
1966-06-03,3.265
1966-06-02,3.269
1966-06-01,3.264
1966-05-31,3.263
1966-05-27,3.206
1966-05-26,3.216
1966-05-25,3.216
1966-05-24,3.227
1966-05-23,3.248
1966-05-20,3.278
1966-05-19,3.293
1966-05-18,3.289
1966-05-17,3.348
1966-05-16,3.317
1966-05-13,3.276
1966-05-12,3.247
1966-05-11,3.21
1966-05-10,3.215
1966-05-09,3.244
1966-05-06,3.188
1966-05-05,3.184
1966-05-04,3.132
1966-05-03,3.116
1966-05-02,3.08
1966-04-29,3.053
1966-04-28,3.051
1966-04-27,3.03
1966-04-26,3.022
1966-04-25,3.019
1966-04-22,3.013
1966-04-21,3.008
1966-04-20,3.019
1966-04-19,3.036
1966-04-18,3.036
1966-04-15,3.022
1966-04-14,3.026
1966-04-13,3.037
1966-04-12,3.04
1966-04-11,3.029
1966-04-07,3.03
1966-04-06,3.036
1966-04-05,3.045
1966-04-04,3.063
1966-04-01,3.091
1966-03-31,3.116
1966-03-30,3.109
1966-03-29,3.092
1966-03-28,3.08
1966-03-25,3.082
1966-03-24,3.091
1966-03-23,3.097
1966-03-22,3.085
1966-03-21,3.094
1966-03-18,3.118
1966-03-17,3.13
1966-03-16,3.141
1966-03-15,3.16
1966-03-14,3.142
1966-03-11,3.106
1966-03-10,3.103
1966-03-09,3.103
1966-03-08,3.13
1966-03-07,3.135
1966-03-04,3.093
1966-03-03,3.085
1966-03-02,3.096
1966-03-01,3.065
1966-02-28,3.026
1966-02-25,3.006
1966-02-24,3.015
1966-02-23,2.995
1966-02-21,2.982
1966-02-18,2.965
1966-02-17,2.957
1966-02-16,2.941
1966-02-15,2.941
1966-02-14,2.926
1966-02-11,2.921
1966-02-10,2.92
1966-02-09,2.913
1966-02-08,2.929
1966-02-07,2.928
1966-02-04,2.938
1966-02-03,2.957
1966-02-02,2.961
1966-02-01,2.973
1966-01-31,2.95
1966-01-28,2.915
1966-01-27,2.904
1966-01-26,2.903
1966-01-25,2.898
1966-01-24,2.903
1966-01-21,2.91
1966-01-20,2.913
1966-01-19,2.903
1966-01-18,2.895
1966-01-17,2.901
1966-01-14,2.909
1966-01-13,2.913
1966-01-12,2.919
1966-01-11,2.912
1966-01-10,2.914
1966-01-07,2.92
1966-01-06,2.923
1966-01-05,2.929
1966-01-04,2.948
1966-01-03,2.951
1965-12-31,2.943
1965-12-30,2.928
1965-12-29,2.941
1965-12-28,2.95
1965-12-27,2.95
1965-12-23,2.929
1965-12-22,2.926
1965-12-21,2.934
1965-12-20,2.946
1965-12-17,2.932
1965-12-16,2.931
1965-12-15,2.934
1965-12-14,2.939
1965-12-13,2.94
1965-12-10,2.941
1965-12-09,2.949
1965-12-08,2.958
1965-12-07,2.954
1965-12-06,2.98
1965-12-03,2.958
1965-12-02,2.96
1965-12-01,2.951
1965-11-30,2.947
1965-11-29,2.919
1965-11-26,2.912
1965-11-24,2.915
1965-11-23,2.92
1965-11-22,2.924
1965-11-19,2.905
1965-11-18,2.906
1965-11-17,2.894
1965-11-16,2.9
1965-11-15,2.893
1965-11-12,2.896
1965-11-11,2.91
1965-11-10,2.918
1965-11-09,2.915
1965-11-08,2.906
1965-11-05,2.901
1965-11-04,2.899
1965-11-03,2.903
1965-11-01,2.906
1965-10-29,2.878
1965-10-28,2.885
1965-10-27,2.875
1965-10-26,2.885
1965-10-25,2.902
1965-10-22,2.892
1965-10-21,2.893
1965-10-20,2.898
1965-10-19,2.898
1965-10-18,2.901
1965-10-15,2.911
1965-10-14,2.917
1965-10-13,2.912
1965-10-12,2.912
1965-10-11,2.911
1965-10-08,2.928
1965-10-07,2.94
1965-10-06,2.938
1965-10-05,2.935
1965-10-04,2.953
1965-10-01,2.959
1965-09-30,2.957
1965-09-29,2.933
1965-09-28,2.919
1965-09-27,2.912
1965-09-24,2.933
1965-09-23,2.938
1965-09-22,2.926
1965-09-21,2.94
1965-09-20,2.931
1965-09-17,2.932
1965-09-16,2.933
1965-09-15,2.949
1965-09-14,2.965
1965-09-13,2.954
1965-09-10,2.962
1965-09-09,2.97
1965-09-08,2.978
1965-09-07,2.988
1965-09-03,2.998
1965-09-02,3.012
1965-09-01,3.029
1965-08-31,3.029
1965-08-30,3.016
1965-08-27,3.016
1965-08-26,3.018
1965-08-25,3.03
1965-08-24,3.033
1965-08-23,3.038
1965-08-20,3.034
1965-08-19,3.03
1965-08-18,3.023
1965-08-17,3.022
1965-08-16,3.028
1965-08-13,3.031
1965-08-12,3.045
1965-08-11,3.054
1965-08-10,3.063
1965-08-09,3.063
1965-08-06,3.056
1965-08-05,3.066
1965-08-04,3.066
1965-08-03,3.077
1965-08-02,3.079
1965-07-30,3.062
1965-07-29,3.082
1965-07-28,3.106
1965-07-27,3.112
1965-07-26,3.105
1965-07-23,3.105
1965-07-22,3.113
1965-07-21,3.105
1965-07-20,3.087
1965-07-19,3.048
1965-07-16,3.046
1965-07-15,3.045
1965-07-14,3.039
1965-07-13,3.049
1965-07-12,3.046
1965-07-09,3.045
1965-07-08,3.057
1965-07-07,3.083
1965-07-06,3.071
1965-07-02,3.065
1965-07-01,3.089
1965-06-30,3.103
1965-06-29,3.143
1965-06-28,3.174
1965-06-25,3.118
1965-06-24,3.1
1965-06-23,3.059
1965-06-22,3.04
1965-06-21,3.045
1965-06-18,3.035
1965-06-17,3.021
1965-06-16,3.04
1965-06-15,3.065
1965-06-14,3.083
1965-06-11,3.043
1965-06-10,3.057
1965-06-09,3.046
1965-06-08,3.014
1965-06-07,2.981
1965-06-04,2.973
1965-06-03,2.98
1965-06-02,2.974
1965-06-01,2.953
1965-05-28,2.907
1965-05-27,2.926
1965-05-26,2.911
1965-05-25,2.901
1965-05-24,2.917
1965-05-21,2.896
1965-05-20,2.882
1965-05-19,2.866
1965-05-18,2.873
1965-05-17,2.87
1965-05-14,2.852
1965-05-13,2.847
1965-05-12,2.857
1965-05-11,2.87
1965-05-10,2.866
1965-05-07,2.86
1965-05-06,2.858
1965-05-05,2.865
1965-05-04,2.871
1965-05-03,2.88
1965-04-30,2.884
1965-04-29,2.867
1965-04-28,2.865
1965-04-27,2.864
1965-04-26,2.869
1965-04-23,2.869
1965-04-22,2.872
1965-04-21,2.888
1965-04-20,2.883
1965-04-19,2.881
1965-04-15,2.893
1965-04-14,2.89
1965-04-13,2.896
1965-04-12,2.9
1965-04-09,2.912
1965-04-08,2.93
1965-04-07,2.946
1965-04-06,2.948
1965-04-05,2.947
1965-04-02,2.947
1965-04-01,2.954
1965-03-31,2.96
1965-03-30,2.935
1965-03-29,2.941
1965-03-26,2.935
1965-03-25,2.913
1965-03-24,2.905
1965-03-23,2.91
1965-03-22,2.914
1965-03-19,2.913
1965-03-18,2.914
1965-03-17,2.907
1965-03-16,2.904
1965-03-15,2.9
1965-03-12,2.901
1965-03-11,2.911
1965-03-10,2.924
1965-03-09,2.918
1965-03-08,2.914
1965-03-05,2.915
1965-03-04,2.909
1965-03-03,2.899
1965-03-02,2.895
1965-03-01,2.9
1965-02-26,2.882
1965-02-25,2.89
1965-02-24,2.891
1965-02-23,2.909
1965-02-19,2.923
1965-02-18,2.929
1965-02-17,2.938
1965-02-16,2.942
1965-02-15,2.928
1965-02-12,2.924
1965-02-11,2.946
1965-02-10,2.915
1965-02-09,2.889
1965-02-08,2.898
1965-02-05,2.887
1965-02-04,2.878
1965-02-03,2.876
1965-02-02,2.878
1965-02-01,2.877
1965-01-29,2.855
1965-01-28,2.858
1965-01-27,2.866
1965-01-26,2.876
1965-01-25,2.878
1965-01-22,2.882
1965-01-21,2.89
1965-01-20,2.887
1965-01-19,2.886
1965-01-18,2.891
1965-01-15,2.9
1965-01-14,2.912
1965-01-13,2.912
1965-01-12,2.92
1965-01-11,2.927
1965-01-08,2.928
1965-01-07,2.932
1965-01-06,2.945
1965-01-05,2.954
1965-01-04,2.968
1964-12-31,2.95
1964-12-30,2.942
1964-12-29,2.959
1964-12-28,2.95
1964-12-24,2.947
1964-12-23,2.947
1964-12-22,2.941
1964-12-21,2.939
1964-12-18,2.942
1964-12-17,2.956
1964-12-16,2.968
1964-12-15,2.98
1964-12-14,2.972
1964-12-11,2.964
1964-12-10,2.972
1964-12-09,2.971
1964-12-08,2.952
1964-12-07,2.941
1964-12-04,2.94
1964-12-03,2.946
1964-12-02,2.96
1964-12-01,2.968
1964-11-30,2.938
1964-11-27,2.889
1964-11-25,2.879
1964-11-24,2.869
1964-11-23,2.86
1964-11-20,2.851
1964-11-19,2.854
1964-11-18,2.853
1964-11-17,2.859
1964-11-16,2.872
1964-11-13,2.887
1964-11-12,2.888
1964-11-11,2.891
1964-11-10,2.9
1964-11-09,2.888
1964-11-06,2.886
1964-11-05,2.889
1964-11-04,2.889
1964-11-02,2.888
1964-10-30,2.875
1964-10-29,2.88
1964-10-28,2.881
1964-10-27,2.871
1964-10-26,2.871
1964-10-23,2.866
1964-10-22,2.873
1964-10-21,2.867
1964-10-20,2.865
1964-10-19,2.873
1964-10-16,2.876
1964-10-15,2.896
1964-10-14,2.878
1964-10-13,2.872
1964-10-12,2.863
1964-10-09,2.863
1964-10-08,2.869
1964-10-07,2.877
1964-10-06,2.878
1964-10-05,2.879
1964-10-02,2.892
1964-10-01,2.902
1964-09-30,2.899
1964-09-29,2.873
1964-09-28,2.871
1964-09-25,2.874
1964-09-24,2.881
1964-09-23,2.884
1964-09-22,2.885
1964-09-21,2.886
1964-09-18,2.899
1964-09-17,2.888
1964-09-16,2.907
1964-09-15,2.916
1964-09-14,2.908
1964-09-11,2.9
1964-09-10,2.912
1964-09-09,2.914
1964-09-08,2.92
1964-09-04,2.924
1964-09-03,2.931
1964-09-02,2.94
1964-09-01,2.945
1964-08-31,2.957
1964-08-28,2.927
1964-08-27,2.938
1964-08-26,2.951
1964-08-25,2.947
1964-08-24,2.93
1964-08-21,2.924
1964-08-20,2.929
1964-08-19,2.915
1964-08-18,2.913
1964-08-17,2.914
1964-08-14,2.914
1964-08-13,2.912
1964-08-12,2.921
1964-08-11,2.935
1964-08-10,2.935
1964-08-07,2.932
1964-08-06,2.951
1964-08-05,2.924
1964-08-04,2.928
1964-08-03,2.892
1964-07-31,2.885
1964-07-30,2.864
1964-07-29,2.87
1964-07-28,2.873
1964-07-27,2.865
1964-07-24,2.852
1964-07-23,2.851
1964-07-22,2.85
1964-07-21,2.849
1964-07-20,2.842
1964-07-17,2.833
1964-07-16,2.846
1964-07-15,2.856
1964-07-14,2.865
1964-07-13,2.857
1964-07-10,2.855
1964-07-09,2.86
1964-07-08,2.863
1964-07-07,2.863
1964-07-06,2.868
1964-07-02,2.881
1964-07-01,2.893
1964-06-30,2.913
1964-06-29,2.891
1964-06-26,2.897
1964-06-25,2.906
1964-06-24,2.911
1964-06-23,2.922
1964-06-22,2.91
1964-06-19,2.918
1964-06-18,2.921
1964-06-17,2.92
1964-06-16,2.935
1964-06-15,2.951
1964-06-12,2.965
1964-06-11,2.96
1964-06-10,2.971
1964-06-09,2.982
1964-06-08,3.001
1964-06-05,2.987
1964-06-04,3.0
1964-06-03,2.969
1964-06-02,2.961
1964-06-01,2.946
1964-05-28,2.924
1964-05-27,2.928
1964-05-26,2.923
1964-05-25,2.917
1964-05-22,2.911
1964-05-21,2.912
1964-05-20,2.913
1964-05-19,2.927
1964-05-18,2.911
1964-05-15,2.898
1964-05-14,2.906
1964-05-13,2.902
1964-05-12,2.896
1964-05-11,2.905
1964-05-08,2.901
1964-05-07,2.896
1964-05-06,2.899
1964-05-05,2.906
1964-05-04,2.92
1964-05-01,2.931
1964-04-30,2.957
1964-04-29,2.923
1964-04-28,2.916
1964-04-27,2.936
1964-04-24,2.922
1964-04-23,2.899
1964-04-22,2.895
1964-04-21,2.893
1964-04-20,2.894
1964-04-17,2.893
1964-04-16,2.905
1964-04-15,2.909
1964-04-14,2.913
1964-04-13,2.921
1964-04-10,2.918
1964-04-09,2.923
1964-04-08,2.922
1964-04-07,2.922
1964-04-06,2.912
1964-04-03,2.915
1964-04-02,2.923
1964-04-01,2.94
1964-03-31,2.95
1964-03-30,2.919
1964-03-26,2.917
1964-03-25,2.925
1964-03-24,2.932
1964-03-23,2.927
1964-03-20,2.927
1964-03-19,2.913
1964-03-18,2.91
1964-03-17,2.912
1964-03-16,2.919
1964-03-13,2.919
1964-03-12,2.921
1964-03-11,2.926
1964-03-10,2.939
1964-03-09,2.949
1964-03-06,2.95
1964-03-05,2.959
1964-03-04,2.959
1964-03-03,2.953
1964-03-02,2.963
1964-02-28,2.956
1964-02-27,2.963
1964-02-26,2.954
1964-02-25,2.961
1964-02-24,2.961
1964-02-20,2.963
1964-02-19,2.966
1964-02-18,2.969
1964-02-17,2.969
1964-02-14,2.969
1964-02-13,2.967
1964-02-12,2.965
1964-02-11,2.974
1964-02-10,2.985
1964-02-07,2.98
1964-02-06,2.99
1964-02-05,2.997
1964-02-04,2.916
1964-02-03,2.988
1964-01-31,2.985
1964-01-30,2.973
1964-01-29,2.975
1964-01-28,2.957
1964-01-27,2.958
1964-01-24,2.957
1964-01-23,2.958
1964-01-22,2.96
1964-01-21,2.976
1964-01-20,2.984
1964-01-17,2.978
